travelCode;userCode;name;place;days;price;total;date
105781;1048;Hotel AU;Recife (PE);4;312.83;1251.32;2021/12/23
105784;1048;Hotel K;Salvador (BH);4;263.41;1053.64;2022/01/13
105785;1048;Hotel AU;Recife (PE);2;312.83;625.66;2022/01/20
105788;1048;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/02/10
105799;1048;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/04/28
105800;1048;Hotel BW;Campo Grande (MS);1;60.39;60.39;2022/05/05
105803;1048;Hotel BW;Campo Grande (MS);1;60.39;60.39;2022/05/26
105807;1048;Hotel Z;Aracaju (SE);1;208.04;208.04;2022/06/23
105811;1048;Hotel BD;Natal (RN);1;242.88;242.88;2022/07/21
105820;1049;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2019/09/26
105821;1049;Hotel BW;Campo Grande (MS);2;60.39;120.78;2019/10/03
105823;1049;Hotel AU;Recife (PE);1;312.83;312.83;2019/10/17
105824;1049;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2019/10/24
105826;1049;Hotel K;Salvador (BH);4;263.41;1053.64;2019/11/07
105832;1049;Hotel K;Salvador (BH);2;263.41;526.82;2019/12/19
105833;1049;Hotel BD;Natal (RN);2;242.88;485.76;2019/12/26
105837;1049;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/01/23
105838;1049;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/01/30
105842;1049;Hotel K;Salvador (BH);4;263.41;1053.64;2020/02/27
105843;1049;Hotel AU;Recife (PE);3;312.83;938.49;2020/03/05
105844;1049;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/03/12
105845;1049;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/03/19
105850;1049;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/04/23
105857;1049;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/06/11
105859;1049;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/06/25
105860;1049;Hotel K;Salvador (BH);3;263.41;790.23;2020/07/02
105864;1049;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/07/30
105868;1049;Hotel K;Salvador (BH);3;263.41;790.23;2020/08/27
105869;1049;Hotel BW;Campo Grande (MS);4;60.39;241.56;2020/09/03
105870;1049;Hotel AU;Recife (PE);3;312.83;938.49;2020/09/10
105871;1049;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/09/17
105872;1049;Hotel BD;Natal (RN);3;242.88;728.64;2020/09/24
105874;1049;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/10/08
105875;1049;Hotel AU;Recife (PE);4;312.83;1251.32;2020/10/15
105876;1049;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/10/22
105877;1049;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/10/29
105879;1049;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/11/12
105882;1049;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/12/03
105883;1049;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/12/10
105887;1049;Hotel Z;Aracaju (SE);3;208.04;624.12;2021/01/07
105896;1049;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/03/11
105901;1049;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/04/15
105907;1049;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/05/27
105910;1049;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2021/06/17
105916;1049;Hotel BW;Campo Grande (MS);2;60.39;120.78;2021/07/29
105917;1049;Hotel Z;Aracaju (SE);2;208.04;416.08;2021/08/05
105926;1049;Hotel Z;Aracaju (SE);2;208.04;416.08;2021/10/07
105927;1049;Hotel BP;Brasilia (DF);4;247.62;990.48;2021/10/14
105930;1049;Hotel AU;Recife (PE);2;312.83;625.66;2021/11/04
105934;1049;Hotel BW;Campo Grande (MS);1;60.39;60.39;2021/12/02
105936;1049;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/12/16
105938;1049;Hotel Z;Aracaju (SE);1;208.04;208.04;2021/12/30
105940;1049;Hotel BD;Natal (RN);4;242.88;971.52;2022/01/13
105943;1049;Hotel AU;Recife (PE);4;312.83;1251.32;2022/02/03
105946;1049;Hotel AU;Recife (PE);2;312.83;625.66;2022/02/24
105947;1049;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2022/03/03
105949;1049;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2022/03/17
105957;1050;Hotel BW;Campo Grande (MS);1;60.39;60.39;2019/10/10
105960;1050;Hotel BP;Brasilia (DF);4;247.62;990.48;2019/10/31
105962;1050;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2019/11/14
105965;1050;Hotel BW;Campo Grande (MS);3;60.39;181.17;2019/12/05
105967;1050;Hotel K;Salvador (BH);4;263.41;1053.64;2019/12/19
105971;1050;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/01/16
105973;1050;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/01/30
105979;1050;Hotel K;Salvador (BH);2;263.41;526.82;2020/03/12
105982;1050;Hotel BW;Campo Grande (MS);4;60.39;241.56;2020/04/02
105986;1050;Hotel K;Salvador (BH);4;263.41;1053.64;2020/04/30
105987;1050;Hotel K;Salvador (BH);3;263.41;790.23;2020/05/07
105988;1050;Hotel BW;Campo Grande (MS);3;60.39;181.17;2020/05/14
105990;1050;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/05/28
105991;1050;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/06/04
105992;1050;Hotel AU;Recife (PE);4;312.83;1251.32;2020/06/11
105994;1050;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/06/25
105995;1050;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/07/02
105996;1050;Hotel K;Salvador (BH);4;263.41;1053.64;2020/07/09
106006;1051;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2019/10/24
106007;1051;Hotel BW;Campo Grande (MS);2;60.39;120.78;2019/10/31
106008;1051;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/11/07
106019;1051;Hotel BW;Campo Grande (MS);3;60.39;181.17;2020/01/23
106021;1051;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/02/06
106028;1051;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/03/26
106030;1051;Hotel AU;Recife (PE);4;312.83;1251.32;2020/04/09
106034;1051;Hotel BD;Natal (RN);2;242.88;485.76;2020/05/07
106041;1051;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/06/25
106044;1051;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/07/16
106045;1051;Hotel BW;Campo Grande (MS);3;60.39;181.17;2020/07/23
106046;1051;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/07/30
106051;1051;Hotel BD;Natal (RN);1;242.88;242.88;2020/09/03
106052;1051;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/09/10
106054;1051;Hotel K;Salvador (BH);2;263.41;526.82;2020/09/24
106058;1051;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2020/10/22
106059;1051;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/10/29
106060;1051;Hotel AU;Recife (PE);3;312.83;938.49;2020/11/05
106063;1051;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/11/26
106064;1051;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/12/03
106073;1051;Hotel BW;Campo Grande (MS);3;60.39;181.17;2021/02/04
106074;1051;Hotel Z;Aracaju (SE);4;208.04;832.16;2021/02/11
106080;1051;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2021/03/25
106085;1052;Hotel K;Salvador (BH);4;263.41;1053.64;2019/10/17
106091;1052;Hotel BD;Natal (RN);2;242.88;485.76;2019/11/28
106096;1052;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/01/02
106097;1052;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/01/09
106098;1052;Hotel AU;Recife (PE);3;312.83;938.49;2020/01/16
106108;1053;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2019/11/14
106112;1053;Hotel Z;Aracaju (SE);4;208.04;832.16;2019/12/12
106116;1053;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2020/01/09
106117;1053;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/01/16
106118;1053;Hotel BD;Natal (RN);4;242.88;971.52;2020/01/23
106120;1053;Hotel AU;Recife (PE);3;312.83;938.49;2020/02/06
106129;1053;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/04/09
106132;1053;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/04/30
106144;1053;Hotel K;Salvador (BH);4;263.41;1053.64;2020/07/23
106148;1053;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/08/20
106150;1053;Hotel BW;Campo Grande (MS);4;60.39;241.56;2020/09/03
106157;1053;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/10/22
106165;1053;Hotel BD;Natal (RN);3;242.88;728.64;2020/12/17
106175;1053;Hotel BD;Natal (RN);2;242.88;485.76;2021/02/25
106178;1053;Hotel AU;Recife (PE);3;312.83;938.49;2021/03/18
106182;1053;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/04/15
106184;1053;Hotel AU;Recife (PE);2;312.83;625.66;2021/04/29
106186;1053;Hotel AU;Recife (PE);3;312.83;938.49;2021/05/13
106187;1053;Hotel BD;Natal (RN);1;242.88;242.88;2021/05/20
106188;1053;Hotel BD;Natal (RN);3;242.88;728.64;2021/05/27
106191;1053;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/06/17
106192;1053;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/06/24
106195;1053;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2021/07/15
106199;1053;Hotel BD;Natal (RN);1;242.88;242.88;2021/08/12
106204;1053;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/09/16
106205;1053;Hotel BW;Campo Grande (MS);2;60.39;120.78;2021/09/23
106209;1054;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/10/03
106215;1054;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2019/11/14
106225;1054;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/01/23
106226;1054;Hotel AU;Recife (PE);3;312.83;938.49;2020/01/30
106227;1054;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2020/02/06
106230;1054;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/02/27
106231;1054;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/03/05
106232;1054;Hotel AU;Recife (PE);3;312.83;938.49;2020/03/12
106233;1054;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/03/19
106234;1054;Hotel AU;Recife (PE);4;312.83;1251.32;2020/03/26
106235;1054;Hotel K;Salvador (BH);3;263.41;790.23;2020/04/02
106237;1055;Hotel K;Salvador (BH);2;263.41;526.82;2019/09/26
106239;1055;Hotel K;Salvador (BH);4;263.41;1053.64;2019/10/10
106241;1055;Hotel AU;Recife (PE);3;312.83;938.49;2019/10/24
106246;1055;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/11/28
106248;1055;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2019/12/12
106252;1055;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/01/09
106260;1056;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/10/24
106265;1056;Hotel BW;Campo Grande (MS);1;60.39;60.39;2019/11/28
106270;1056;Hotel AU;Recife (PE);4;312.83;1251.32;2020/01/02
106278;1056;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/02/27
106279;1056;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/03/05
106281;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/03/19
106296;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/07/02
106297;1056;Hotel BW;Campo Grande (MS);3;60.39;181.17;2020/07/09
106300;1056;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/07/30
106301;1056;Hotel K;Salvador (BH);4;263.41;1053.64;2020/08/06
106306;1056;Hotel AU;Recife (PE);2;312.83;625.66;2020/09/10
106307;1056;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/09/17
106309;1056;Hotel BD;Natal (RN);1;242.88;242.88;2020/10/01
106310;1056;Hotel BD;Natal (RN);1;242.88;242.88;2020/10/08
106315;1056;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/11/12
106318;1056;Hotel BD;Natal (RN);2;242.88;485.76;2020/12/03
106320;1056;Hotel AU;Recife (PE);4;312.83;1251.32;2020/12/17
106324;1056;Hotel BW;Campo Grande (MS);3;60.39;181.17;2021/01/14
106326;1056;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2021/01/28
106329;1056;Hotel BP;Brasilia (DF);4;247.62;990.48;2021/02/18
106334;1056;Hotel BD;Natal (RN);1;242.88;242.88;2021/03/25
106335;1056;Hotel BW;Campo Grande (MS);2;60.39;120.78;2021/04/01
106341;1056;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/05/13
106345;1056;Hotel BP;Brasilia (DF);4;247.62;990.48;2021/06/10
106346;1056;Hotel Z;Aracaju (SE);4;208.04;832.16;2021/06/17
106349;1056;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/07/08
106351;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/07/22
106352;1056;Hotel K;Salvador (BH);1;263.41;263.41;2021/07/29
106353;1056;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/08/05
106354;1056;Hotel AU;Recife (PE);3;312.83;938.49;2021/08/12
106361;1056;Hotel BD;Natal (RN);4;242.88;971.52;2021/09/30
106364;1056;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/10/21
106375;1056;Hotel K;Salvador (BH);1;263.41;263.41;2022/01/06
106376;1056;Hotel BD;Natal (RN);2;242.88;485.76;2022/01/13
106379;1056;Hotel BD;Natal (RN);2;242.88;485.76;2022/02/03
106383;1056;Hotel BW;Campo Grande (MS);4;60.39;241.56;2022/03/03
106384;1056;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/03/10
106385;1056;Hotel AU;Recife (PE);1;312.83;312.83;2022/03/17
106388;1056;Hotel K;Salvador (BH);3;263.41;790.23;2022/04/07
106389;1056;Hotel BD;Natal (RN);2;242.88;485.76;2022/04/14
106391;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2022/04/28
106393;1056;Hotel K;Salvador (BH);3;263.41;790.23;2022/05/12
106395;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2022/05/26
106396;1056;Hotel BP;Brasilia (DF);4;247.62;990.48;2022/06/02
106399;1056;Hotel BW;Campo Grande (MS);4;60.39;241.56;2022/06/23
106400;1056;Hotel BP;Brasilia (DF);3;247.62;742.86;2022/06/30
106402;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2022/07/14
106404;1056;Hotel BD;Natal (RN);4;242.88;971.52;2022/07/28
106406;1056;Hotel AU;Recife (PE);3;312.83;938.49;2022/08/11
106407;1056;Hotel BP;Brasilia (DF);2;247.62;495.24;2022/08/18
106408;1056;Hotel BP;Brasilia (DF);3;247.62;742.86;2022/08/25
106409;1056;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2022/09/01
106412;1056;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2022/09/22
106417;1056;Hotel Z;Aracaju (SE);1;208.04;208.04;2022/10/27
106418;1056;Hotel BP;Brasilia (DF);4;247.62;990.48;2022/11/03
106422;1056;Hotel K;Salvador (BH);2;263.41;526.82;2022/12/01
106425;1056;Hotel BP;Brasilia (DF);4;247.62;990.48;2022/12/22
106426;1056;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2022/12/29
106433;1056;Hotel AU;Recife (PE);2;312.83;625.66;2023/02/16
106438;1056;Hotel AU;Recife (PE);1;312.83;312.83;2023/03/23
106440;1056;Hotel Z;Aracaju (SE);4;208.04;832.16;2023/04/06
106441;1056;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2023/04/13
106449;1057;Hotel K;Salvador (BH);2;263.41;526.82;2019/10/24
106453;1057;Hotel BP;Brasilia (DF);4;247.62;990.48;2019/11/21
106458;1057;Hotel AU;Recife (PE);2;312.83;625.66;2019/12/26
106460;1057;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/01/09
106463;1057;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/01/30
106469;1057;Hotel AU;Recife (PE);4;312.83;1251.32;2020/03/12
106472;1057;Hotel K;Salvador (BH);2;263.41;526.82;2020/04/02
106479;1057;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/05/21
106483;1057;Hotel K;Salvador (BH);4;263.41;1053.64;2020/06/18
106485;1057;Hotel AU;Recife (PE);1;312.83;312.83;2020/07/02
106489;1057;Hotel BW;Campo Grande (MS);3;60.39;181.17;2020/07/30
106490;1057;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/08/06
106507;1057;Hotel K;Salvador (BH);3;263.41;790.23;2020/12/03
106508;1057;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/12/10
106509;1058;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2019/09/26
106512;1058;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/10/17
106513;1058;Hotel BW;Campo Grande (MS);4;60.39;241.56;2019/10/24
106514;1058;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/10/31
106515;1058;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2019/11/07
106516;1058;Hotel BP;Brasilia (DF);2;247.62;495.24;2019/11/14
106517;1058;Hotel BP;Brasilia (DF);1;247.62;247.62;2019/11/21
106519;1058;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2019/12/05
106530;1058;Hotel BD;Natal (RN);2;242.88;485.76;2020/02/20
106538;1058;Hotel K;Salvador (BH);1;263.41;263.41;2020/04/16
106541;1058;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/05/07
106544;1058;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/05/28
106546;1058;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/06/11
106547;1058;Hotel BD;Natal (RN);4;242.88;971.52;2020/06/18
106549;1058;Hotel BD;Natal (RN);2;242.88;485.76;2020/07/02
106550;1058;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/07/09
106553;1058;Hotel AU;Recife (PE);1;312.83;312.83;2020/07/30
106556;1058;Hotel K;Salvador (BH);1;263.41;263.41;2020/08/20
106558;1058;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/09/03
106560;1058;Hotel BW;Campo Grande (MS);1;60.39;60.39;2020/09/17
106563;1058;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/10/08
106571;1058;Hotel BD;Natal (RN);4;242.88;971.52;2020/12/03
106574;1058;Hotel AU;Recife (PE);4;312.83;1251.32;2020/12/24
106578;1058;Hotel BW;Campo Grande (MS);3;60.39;181.17;2021/01/21
106579;1058;Hotel AU;Recife (PE);1;312.83;312.83;2021/01/28
106581;1058;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/02/11
106585;1058;Hotel BP;Brasilia (DF);2;247.62;495.24;2021/03/11
106588;1058;Hotel K;Salvador (BH);3;263.41;790.23;2021/04/01
106598;1058;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/06/10
106602;1058;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/07/08
106612;1058;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/09/16
106613;1058;Hotel BW;Campo Grande (MS);3;60.39;181.17;2021/09/23
106615;1058;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2021/10/07
106621;1058;Hotel BD;Natal (RN);1;242.88;242.88;2021/11/18
106632;1058;Hotel AU;Recife (PE);2;312.83;625.66;2022/02/03
106635;1059;Hotel BD;Natal (RN);1;242.88;242.88;2019/09/26
106637;1059;Hotel Z;Aracaju (SE);3;208.04;624.12;2019/10/10
106640;1059;Hotel K;Salvador (BH);3;263.41;790.23;2019/10/31
106646;1059;Hotel BW;Campo Grande (MS);4;60.39;241.56;2019/12/12
106647;1059;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2019/12/19
106648;1059;Hotel BP;Brasilia (DF);1;247.62;247.62;2019/12/26
106649;1059;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/01/02
106652;1059;Hotel K;Salvador (BH);2;263.41;526.82;2020/01/23
106658;1059;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/03/05
106664;1059;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/04/16
106665;1059;Hotel AU;Recife (PE);3;312.83;938.49;2020/04/23
106668;1059;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/05/14
106669;1059;Hotel K;Salvador (BH);1;263.41;263.41;2020/05/21
106674;1059;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/06/25
106676;1059;Hotel AU;Recife (PE);3;312.83;938.49;2020/07/09
106679;1059;Hotel BW;Campo Grande (MS);1;60.39;60.39;2020/07/30
106682;1059;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/08/20
106686;1059;Hotel BD;Natal (RN);4;242.88;971.52;2020/09/17
106689;1059;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/10/08
106693;1060;Hotel BP;Brasilia (DF);2;247.62;495.24;2019/10/10
106699;1060;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2019/11/21
106700;1060;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2019/11/28
106701;1060;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/12/05
106707;1060;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/01/16
106711;1060;Hotel AU;Recife (PE);4;312.83;1251.32;2020/02/13
106715;1060;Hotel BD;Natal (RN);2;242.88;485.76;2020/03/12
106716;1060;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/03/19
106719;1060;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/04/09
106722;1060;Hotel AU;Recife (PE);4;312.83;1251.32;2020/04/30
106724;1060;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/05/14
106726;1060;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/05/28
106731;1060;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/07/02
106739;1060;Hotel K;Salvador (BH);4;263.41;1053.64;2020/08/27
106741;1060;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/09/10
106749;1060;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/11/05
106762;1060;Hotel AU;Recife (PE);4;312.83;1251.32;2021/02/04
106781;1060;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/06/17
106791;1060;Hotel BD;Natal (RN);1;242.88;242.88;2021/08/26
106794;1060;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/09/16
106795;1060;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/09/23
106803;1060;Hotel AU;Recife (PE);1;312.83;312.83;2021/11/18
106808;1060;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2021/12/23
106810;1060;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2022/01/06
106811;1060;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2022/01/13
106816;1060;Hotel K;Salvador (BH);2;263.41;526.82;2022/02/17
106817;1060;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2022/02/24
106825;1060;Hotel K;Salvador (BH);1;263.41;263.41;2022/04/21
106826;1060;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2022/04/28
106827;1060;Hotel BW;Campo Grande (MS);1;60.39;60.39;2022/05/05
106828;1060;Hotel BW;Campo Grande (MS);2;60.39;120.78;2022/05/12
106829;1060;Hotel BD;Natal (RN);1;242.88;242.88;2022/05/19
106831;1060;Hotel K;Salvador (BH);1;263.41;263.41;2022/06/02
106832;1060;Hotel Z;Aracaju (SE);3;208.04;624.12;2022/06/09
106840;1060;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2022/08/04
106844;1060;Hotel K;Salvador (BH);2;263.41;526.82;2022/09/01
106848;1060;Hotel BP;Brasilia (DF);4;247.62;990.48;2022/09/29
106868;1061;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/01/23
106870;1061;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/02/06
106879;1061;Hotel BD;Natal (RN);3;242.88;728.64;2020/04/09
106882;1061;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/04/30
106884;1061;Hotel BW;Campo Grande (MS);1;60.39;60.39;2020/05/14
106888;1061;Hotel BD;Natal (RN);1;242.88;242.88;2020/06/11
106889;1061;Hotel BD;Natal (RN);2;242.88;485.76;2020/06/18
106891;1061;Hotel BW;Campo Grande (MS);2;60.39;120.78;2020/07/02
106903;1061;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/09/24
106908;1061;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/10/29
106909;1061;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/11/05
106913;1061;Hotel BD;Natal (RN);1;242.88;242.88;2020/12/03
106917;1061;Hotel AU;Recife (PE);3;312.83;938.49;2020/12/31
106922;1061;Hotel AU;Recife (PE);2;312.83;625.66;2021/02/04
106926;1061;Hotel BD;Natal (RN);2;242.88;485.76;2021/03/04
106931;1061;Hotel BD;Natal (RN);3;242.88;728.64;2021/04/08
106939;1061;Hotel BW;Campo Grande (MS);1;60.39;60.39;2021/06/03
106940;1061;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/06/10
106941;1061;Hotel BP;Brasilia (DF);4;247.62;990.48;2021/06/17
106948;1061;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/08/05
106951;1061;Hotel Z;Aracaju (SE);1;208.04;208.04;2021/08/26
106955;1061;Hotel AU;Recife (PE);1;312.83;312.83;2021/09/23
106959;1061;Hotel BW;Campo Grande (MS);1;60.39;60.39;2021/10/21
106961;1061;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/11/04
106962;1061;Hotel K;Salvador (BH);2;263.41;526.82;2021/11/11
106965;1061;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/12/02
106966;1061;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/12/09
106970;1061;Hotel BD;Natal (RN);3;242.88;728.64;2022/01/06
106972;1061;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2022/01/20
106977;1061;Hotel AU;Recife (PE);4;312.83;1251.32;2022/02/24
106979;1061;Hotel BP;Brasilia (DF);4;247.62;990.48;2022/03/10
106985;1061;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2022/04/21
106988;1061;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2022/05/12
106993;1061;Hotel BD;Natal (RN);2;242.88;485.76;2022/06/16
106999;1061;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2022/07/28
107000;1061;Hotel AU;Recife (PE);4;312.83;1251.32;2022/08/04
107004;1061;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2022/09/01
107009;1061;Hotel BW;Campo Grande (MS);1;60.39;60.39;2022/10/06
107011;1061;Hotel K;Salvador (BH);2;263.41;526.82;2022/10/20
107012;1061;Hotel AU;Recife (PE);3;312.83;938.49;2022/10/27
